,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
61,2lKA9bNdd4kAoeHiufa0aK,0.0165,0.707,0.802,0.0,0.0697,0.85095,1.0,0.0352,0.63866,0.947
62,0D5L0ZxGyhEFTqhfiXwYxw,0.317,0.512,0.909,0.0,0.0681,0.8749166666666667,1.0,0.0504,0.864875,0.791
63,0MjT9xQqJrQlNrkWKZgFbQ,0.191,0.676,0.733,0.0,0.192,0.8709166666666667,1.0,0.0294,0.49117,0.591
64,7k9F26WpokhmRjzwxlCsCP,0.568,0.471,0.246,4.7e-06,0.109,0.7720333333333333,1.0,0.0311,0.485505,0.226
65,60w5eL1G4Or7LlTSrR5r8a,0.432,0.713,0.692,0.0,0.271,0.8574333333333333,1.0,0.0365,0.702805,0.884
66,0Rg5tIACULED7Jv2sEzWSd,0.504,0.547,0.373,0.0,0.176,0.8777333333333334,1.0,0.0273,0.6637050000000001,0.182
67,7zE9E6iBKPCwCW6orDoY4X,0.138,0.765,0.573,1.92e-05,0.221,0.8126166666666667,1.0,0.0324,0.5521699999999999,0.74
68,0nDjzA4kns1QOWPXuOn6Xw,0.198,0.479,0.698,0.0,0.126,0.8681,1.0,0.0277,0.7984950000000001,0.673
69,1g5EcKDECPxeI7kgkvcbxm,0.595,0.545,0.452,1.29e-06,0.161,0.8566,1.0,0.0248,0.45647,0.297
70,6UBvhlms1M16oUYZkEfqpy,0.349,0.735,0.709,0.0,0.0944,0.8728,1.0,0.0988,0.636205,0.909
71,7kTZ41YHhcWAp4M0JJ29xP,0.262,0.604,0.807,7.48e-05,0.238,0.85505,1.0,0.0343,0.805,0.968
72,7yNTZj1ugKCeRJdSP1meOk,0.245,0.644,0.644,0.00083,0.27,0.8743,1.0,0.0305,0.49373,0.293
73,6FevJcaJvt5EvsHnuJHBnb,0.000479,0.628,0.801,0.0897,0.396,0.8679,1.0,0.0282,0.6297699999999999,0.843
74,7s2NbKcFIJuEQumhvtHTAD,0.199,0.533,0.585,0.0,0.11,0.83685,1.0,0.0337,0.417015,0.472
75,5CQ1Pol5ud3mFBqAuCUE9o,0.551,0.614,0.543,2.48e-05,0.0518,0.8479833333333333,1.0,0.0273,0.458105,0.639
76,76BuIHRNV8KDdrYveZBOOa,0.434,0.572,0.956,0.0,0.0281,0.9270666666666667,1.0,0.0619,0.961545,0.975
77,1ak2K9SpHCjnDbxmNFxr6P,0.101,0.744,0.699,0.0,0.0543,0.8876,1.0,0.0265,0.631055,0.741
78,6Ek2xNsKHwkuYBqvzj20rl,0.427,0.788,0.736,3.88e-06,0.0915,0.8470666666666666,1.0,0.0275,0.483435,0.848
79,7BD50ATrF3Vab5FQy7vtK8,0.128,0.577,0.462,0.0,0.0822,0.86685,1.0,0.0279,0.641515,0.258
80,1mICUTQCbRkAvGmO0cwoAz,0.643,0.624,0.808,0.0,0.0914,0.8710166666666667,1.0,0.0472,0.74761,0.88
81,6IEIPevuDocD80PovsX6kN,0.0875,0.673,0.679,0.0,0.0752,0.8777166666666667,1.0,0.0254,0.628035,0.612
