,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
66,1W3ufvaiblglNP1ohlDTob,0.0123,0.641,0.911,0.0,0.188,0.9043166666666667,1.0,0.0501,0.65996,0.781
67,2HbuhhxdEVbqdaJlLxOCfW,0.00358,0.572,0.9,0.0,0.163,0.9556666666666667,0.0,0.137,0.540065,0.367
68,22aPHgXUSUdUMiBMj65OFk,0.0983,0.718,0.771,9.81e-05,0.357,0.9259666666666666,1.0,0.0959,0.7599899999999999,0.915
69,3KruoUtSkm84Az0bJunnxl,0.00658,0.652,0.855,0.409,0.341,0.89315,1.0,0.0775,0.6398199999999999,0.0834
70,0tYZo2UhV1lrUez5CA0Iyw,0.00399,0.555,0.89,0.0,0.0506,0.9108499999999999,1.0,0.132,0.9098149999999999,0.581
71,11MSMTqJHzwI67SXaaCKpi,0.259,0.702,0.354,7.45e-05,0.523,0.8156666666666667,0.0,0.363,0.8001600000000001,0.479
72,0SxQz5uPZ5cAGWzj6MvzrX,0.00137,0.588,0.494,0.000114,0.156,0.8811833333333333,0.0,0.0309,0.39494999999999997,0.539
73,3fyoU0LaGw1yqxK2bbWcOJ,0.559,0.746,0.542,0.0166,0.18,0.8440833333333333,1.0,0.0804,0.6493850000000001,0.408
74,5z1KeOpL9n1b3iFAJk91iu,0.824,0.849,0.304,0.198,0.11,0.7344666666666666,0.0,0.212,0.49,0.693
75,75kbz7ZnEgvEbiBFOb5Izh,0.66,0.562,0.416,1.2e-06,0.114,0.8155,0.0,0.371,0.640705,0.368
76,7ci1R1e89Zw0HumjHSN5XF,0.0756,0.813,0.499,0.0,0.1,0.8512333333333333,0.0,0.446,0.447575,0.537
77,3woWtzkN6KKSfX7VBW6nDg,0.329,0.666,0.719,0.0,0.373,0.8784833333333333,1.0,0.337,0.46408,0.709
78,6UcEK9qZjNnHLnkZRiKWLk,0.00837,0.471,0.911,0.000865,0.542,0.98185,0.0,0.26,0.426055,0.427
79,1IafXP9REln2SxcNXOCIDS,0.000219,0.711,0.72,0.804,0.0748,0.9183666666666667,1.0,0.0319,0.5201100000000001,0.388
80,6OBQJkM9RtQXcYL26Az2Pg,0.123,0.723,0.593,0.000734,0.126,0.8898833333333334,0.0,0.037,0.60026,0.874
81,3YG44aJtUMUtT1OB85s4LK,0.0349,0.593,0.668,0.0,0.077,0.9147166666666666,1.0,0.206,0.8598,0.623
82,2kxIQnvSzTNOY2DqoCToPY,0.326,0.778,0.528,0.00161,0.0769,0.87155,0.0,0.224,0.67009,0.433
83,2S0YH4sawK9y1k7p1v8iZn,0.0288,0.497,0.755,5.06e-06,0.678,0.8975833333333334,1.0,0.106,0.61972,0.135
84,0IEaZK2lHVRaTBiyqQaaUQ,0.091,0.807,0.674,8.29e-05,0.0636,0.9134,1.0,0.046,0.565,0.412
85,5umuLOI5hSbZMmuGa8c03c,0.305,0.739,0.651,0.0128,0.106,0.8992166666666667,1.0,0.0329,0.634935,0.639
86,7GZ9fGAJn84kNEhNVSSQuU,0.0329,0.512,0.828,0.0,0.373,0.9414166666666667,1.0,0.082,0.810375,0.441
87,0zpHZpndsCilIDv73NbA1r,0.876,0.662,0.325,7.39e-06,0.109,0.8468333333333333,1.0,0.0293,0.55973,0.663
88,0cMii2XXSNRl7bS2sFJMle,0.00407,0.7,0.747,0.0,0.294,0.9201666666666667,0.0,0.047,0.7005800000000001,0.534
89,1IYzmTiQXKfNJ8VUVm7Fnf,0.962,0.556,0.28,0.0249,0.101,0.7147,1.0,0.0363,0.43062,0.306
90,3tpyT5Tm40TbuVJYdFgk30,0.0554,0.6,0.764,0.0,0.162,0.89365,1.0,0.0459,0.550135,0.272
91,7k10KqKRU0in6PPz0ae4TH,0.907,0.371,0.187,0.00106,0.324,0.75405,1.0,0.0333,0.41941,0.334
92,193bxBTqeBCowixGZRbuYf,0.467,0.477,0.349,0.0,0.102,0.8842833333333333,1.0,0.0383,0.64526,0.383
93,0HEzhwxaatzPxN7Vxs8FWw,0.487,0.489,0.532,0.000454,0.66,0.8488,1.0,0.0592,0.859065,0.597
94,6vhrwbHQjl4klPXlPLnar4,0.765,0.391,0.418,0.000142,0.154,0.8640666666666666,1.0,0.0581,1.0249,0.466
95,1zTsj09nN6RamZRO8W8Ssb,0.423,0.815,0.55,3.24e-05,0.137,0.85175,1.0,0.0652,0.524885,0.214
96,7EvNBhI2uO0GunCCbzo2PI,0.00341,0.715,0.551,0.0,0.26,0.9010666666666667,1.0,0.411,0.8088500000000001,0.23
97,2wnoErv6VZkoWJ63a6PkR0,0.00505,0.806,0.605,1.24e-06,0.0969,0.8240833333333333,1.0,0.458,0.800685,0.399
98,77iUKhwSNgWFkELiAkW7Rq,0.274,0.751,0.498,1.22e-06,0.107,0.8524333333333334,0.0,0.0837,0.65473,0.451
99,7ltiK6ak3SI37XygHoXLnB,0.113,0.702,0.844,0.000171,0.0876,0.89705,0.0,0.054,0.605045,0.523
