,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
58,06EzKxIt7WUokYpkitiIK2,0.202,0.508,0.503,0.0,0.105,0.8558333333333333,1.0,0.0298,0.61981,0.394
59,5K3N09naBBraeYTYmubiYr,0.0584,0.355,0.542,1.14e-05,0.111,0.8957666666666667,1.0,0.0369,0.71187,0.147
60,5cxp40aGW8jKngXgSFR0xF,0.601,0.516,0.356,0.0,0.11,0.8824666666666667,1.0,0.032,0.37372999999999995,0.212
61,7wUU2RLIDUGpJVlK0lEgIv,0.311,0.498,0.648,0.0,0.328,0.88365,1.0,0.0335,0.37463500000000005,0.583
62,4FNan8GUauT5ZdZONLCzdq,0.00158,0.594,0.856,8.73e-06,0.191,0.9038333333333334,1.0,0.034,0.625135,0.419
63,3Tk1nsuee5fgUBFAs4a2ZB,0.383,0.485,0.511,0.0,0.13,0.9059333333333334,1.0,0.035,0.3602,0.285
64,0doQwQqwoHnwvWNpjpHqFd,0.206,0.338,0.493,0.0,0.182,0.8912,1.0,0.051,0.40569000000000005,0.272
65,4b0MZa0sxGyKgvY7W2rZq1,0.0107,0.535,0.847,0.0,0.113,0.9340833333333334,1.0,0.0645,0.40020000000000006,0.226
66,5uz2zHutuRY8Rz8DEBsw6j,0.068,0.429,0.691,0.0,0.146,0.8689666666666667,1.0,0.04,0.780235,0.103
67,2At0XB6Jq68CBQLKvdRP6m,0.0699,0.53,0.539,0.0,0.176,0.9177,1.0,0.0299,0.44970999999999994,0.222
68,4U4MhlKh1s5DW1PH4W3PbG,0.0727,0.641,0.914,0.0,0.304,0.9468833333333333,1.0,0.133,0.454925,0.781
69,1brFXt3k8dja9jXkiAY4ky,0.0804,0.59,0.832,0.0,0.27,0.91475,0.0,0.055,0.7746999999999999,0.614
70,3lHg2hk5SKxykj9bt48ARl,0.0723,0.622,0.643,1.45e-05,0.0835,0.8743666666666666,0.0,0.0952,0.414865,0.865
71,5fomExVZhfTmfwPQCBG5GQ,0.0905,0.453,0.785,0.0,0.0911,0.9064,1.0,0.0481,0.83928,0.446
72,3P0ym6s1b2FCLC32C2uahw,0.116,0.569,0.623,0.0,0.11,0.87795,1.0,0.0312,0.749955,0.35
73,0VAnfdHYy86E0TWJBfN6JP,0.313,0.417,0.546,0.0,0.095,0.9030166666666667,1.0,0.0352,0.69414,0.396
74,5MOEQnIL7s1FIA31n3gMqu,0.00243,0.375,0.856,0.0,0.84,0.89845,1.0,0.038,0.87385,0.475
75,0X5R33mNmGbNJcaupI4z2W,0.0258,0.415,0.574,0.0,0.143,0.8950166666666667,1.0,0.0342,0.671375,0.166
76,6UwxHDz7vGUhbDSevNUUcj,0.32,0.455,0.46,0.0,0.0996,0.8889833333333333,1.0,0.0315,0.35470999999999997,0.211
77,0JdJ8UhDjZ4n5R8kTXOkYS,0.528,0.618,0.721,0.0803,0.279,0.84995,0.0,0.0465,0.7198300000000001,0.907
78,1tDibJz52vz9aIi8CI2p9D,0.0799,0.467,0.582,1.49e-06,0.237,0.8750833333333333,1.0,0.0343,0.71878,0.17
79,1aP1qmw0tIctlImI0YfeZX,0.0548,0.359,0.68,8.25e-05,0.0901,0.9053333333333333,1.0,0.0457,0.719775,0.0914
80,0QXpQkyuEdNqJLOkzua7vf,0.149,0.389,0.651,0.000133,0.681,0.8802,1.0,0.0343,0.72905,0.237
81,7ePpMxyHYteDKAeNWeT6vi,0.0771,0.532,0.735,0.0,0.124,0.9076666666666666,1.0,0.0425,0.38522,0.319
82,67LfMxyAh3vAwCR2yZPFhg,0.0195,0.69,0.648,1.27e-06,0.0993,0.8814666666666666,1.0,0.182,0.375035,0.647
83,6wulXQCZNl4nrD4W5qxoOg,0.6,0.414,0.287,0.0,0.171,0.8408,1.0,0.0363,0.53371,0.197
84,3TxZrkbyMAsRPbYAzDS7ag,0.369,0.559,0.889,4.74e-06,0.658,0.9122666666666667,1.0,0.0395,0.63987,0.43
85,7d09yra9jPl1CaxUXHWh1b,0.0133,0.486,0.688,0.0,0.0925,0.8926499999999999,1.0,0.0353,0.73551,0.329
86,0uVHeVzc4vTnlnpSgUKHrJ,0.344,0.752,0.593,2.37e-05,0.0327,0.8734,1.0,0.0421,0.49500500000000003,0.803
87,4Z8HVDwVQR2uu5nd1v95CK,0.115,0.285,0.611,5.27e-06,0.272,0.9010833333333333,1.0,0.0458,0.746535,0.351
88,6r4jouSQy2Hl77pwMwChcM,0.43,0.621,0.676,0.0,0.272,0.8836333333333333,1.0,0.0581,0.45530000000000004,0.531
89,56JGnyYpo9I2g8yOfgEt4p,0.776,0.588,0.243,0.000317,0.171,0.7805,1.0,0.0425,0.79995,0.68
90,6i2ERbUNohRhaLvD9AVdfo,0.108,0.549,0.801,5.26e-05,0.0952,0.8971166666666667,1.0,0.0466,0.51988,0.395
91,1atx7ehkHqRARWRyhbC9Gi,0.871,0.433,0.293,0.0,0.101,0.8661666666666666,1.0,0.029,0.410045,0.191
92,3b8ovywNFzaiVpifmivkmU,0.0547,0.631,0.705,0.0,0.074,0.9108,1.0,0.0372,0.509955,0.426
93,5qCoYTRtXwsCIiMaE9D8L6,0.0136,0.522,0.608,0.000627,0.269,0.8709166666666667,1.0,0.0305,0.724455,0.564
94,5d73s6XEAQpkwve1elekBm,0.0583,0.606,0.772,0.0,0.128,0.9095833333333333,1.0,0.0496,0.46503500000000003,0.516
95,0he118W7JdHcfV0ooMYt7X,0.0198,0.633,0.79,0.0,0.393,0.8815166666666667,1.0,0.113,0.38014000000000003,0.636
96,6Tcgyo2m5eouucM87VjIFB,0.0105,0.423,0.73,1.27e-05,0.323,0.8608666666666667,1.0,0.041,0.750425,0.303
97,3zt6T5xcqLJRYnQq0yqQaR,0.184,0.523,0.409,1.3e-05,0.0696,0.8391166666666666,1.0,0.0295,0.40486,0.106
