,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
74,7u5fFWlc7P46XWECmhyqNo,0.000237,0.892,0.703,0.0741,0.0999,0.87155,1.0,0.0831,0.62521,0.196
75,5tqzMWoUJrCLESpGKROHQ3,0.0113,0.696,0.667,3.2e-06,0.361,0.8632833333333334,1.0,0.0672,0.7155849999999999,0.641
76,5T6W3m9DxbtFQa5XQ1YdvY,0.583,0.699,0.707,0.0,0.192,0.89435,0.0,0.379,0.9018649999999999,0.655
77,2ISyz9DRGEMrJN77ge3hi2,0.152,0.646,0.465,0.0,0.194,0.8252333333333333,0.0,0.436,0.789595,0.198
78,5m4TMhR7wQQGxelJa7lToQ,0.0228,0.776,0.58,0.0,0.162,0.879,0.0,0.13,0.71516,0.409
79,3ip51s5ui2OEur1fzCKsaJ,0.0157,0.648,0.582,0.0,0.106,0.89105,1.0,0.053,0.481115,0.244
80,1qJQmFwpaW4RQEjw55nUjE,0.278,0.802,0.705,0.0,0.109,0.9309499999999999,1.0,0.303,0.38771500000000003,0.865
81,6RouTxJEaWLaleuPFt5JP4,0.138,0.657,0.776,0.0,0.209,0.9312833333333334,0.0,0.0729,0.45009,0.476
82,1vrFJDrysqmsNAgyjBzx4f,0.0374,0.864,0.476,0.0,0.374,0.8322,1.0,0.436,0.78572,0.647
83,3xF4oYMm5obes4vValfGvP,0.00295,0.805,0.457,0.0,0.122,0.8490666666666666,1.0,0.246,0.79459,0.548
84,3lcJOGpwiiLN7SjhV1UK9J,0.175,0.882,0.571,0.0,0.303,0.90765,0.0,0.231,0.589865,0.406
85,6C6POicX3pT7wV46f3NY2I,0.123,0.727,0.502,9.31e-06,0.0995,0.841,1.0,0.1,0.64957,0.129
86,4qUa545emxu38xVRTLSbCk,0.0109,0.709,0.711,0.0,0.189,0.9339,1.0,0.115,0.43282,0.0775
87,7k57GqXkbiHWEzZ1FwVGv7,0.459,0.724,0.418,0.0,0.0758,0.7796166666666666,0.0,0.146,0.6607949999999999,0.696
88,6rCj7kub7xxSvkdKBFyQ4W,0.302,0.805,0.48,0.0,0.107,0.8833666666666666,0.0,0.166,0.6795950000000001,0.498
89,7AZbFMT8zbbUpDBWMbOg0y,0.306,0.713,0.38,0.0,0.0787,0.81185,0.0,0.44,0.37864,0.553
90,02nTpchENdZ4Nm8AfTmrFv,0.0634,0.978,0.683,5.88e-05,0.523,0.9042833333333333,1.0,0.0981,0.590205,0.419
91,2jqebWPNRxKiLyMKxKyOhU,0.086,0.614,0.838,0.0,0.195,0.9316833333333333,1.0,0.371,0.850215,0.633
92,5o6KgsV5QCUdXwh0XEO7EZ,0.0148,0.853,0.467,0.0,0.133,0.8399666666666666,1.0,0.239,0.42741500000000004,0.475
93,5NJH3KTT5z12giYPbrBQCv,0.3,0.798,0.599,0.0,0.118,0.8839333333333333,1.0,0.345,0.770085,0.443
94,1P3ngSxpsmwSVlnAq4iszK,0.00481,0.881,0.441,0.0,0.114,0.8712333333333333,1.0,0.224,0.6496949999999999,0.357
95,3Jo34FHsqVDp7QLP9Ahw2n,0.203,0.616,0.744,0.0,0.0883,0.8912833333333333,0.0,0.234,0.49984,0.5
96,2ui0S7VkIT47mTGLlioGsw,0.197,0.57,0.508,0.0,0.142,0.8526166666666667,0.0,0.269,0.8962749999999999,0.51
97,3Q80j15qNY73dkiotvMuLc,0.0217,0.881,0.427,7.22e-05,0.584,0.8203,0.0,0.33,0.645115,0.368
98,2H01cB8CXFLRc4TriH5UYW,0.614,0.749,0.768,0.0,0.167,0.9392,1.0,0.385,0.7553449999999999,0.425
99,5hR1PFUnx0uRkqYsW4Z4ja,0.0251,0.961,0.557,0.0,0.0828,0.8876166666666667,0.0,0.321,0.590155,0.742
