,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
71,1emxi7e5EWFsJmwSKTuUDH,0.124,0.487,0.497,0.167,0.109,0.9037333333333333,0.0,0.064,0.801585,0.195
72,2OyaNAq8BcGstyzueloqpE,0.344,0.516,0.73,0.0,0.425,0.8810666666666667,1.0,0.0494,0.57563,0.907
73,7N3UAu6FkwdBg9J7OONBBP,0.765,0.701,0.517,0.0,0.385,0.8674833333333334,1.0,0.0357,0.6370049999999999,0.688
74,6EAlFsajDK1PVgfhdJbS5Y,0.786,0.471,0.585,0.0,0.811,0.89825,1.0,0.0822,0.753595,0.655
75,6bo1ykqKEAYsdwVtR1ze8x,0.0528,0.544,0.842,0.0,0.0946,0.9227666666666666,1.0,0.115,0.8470300000000001,0.714
76,3YJx77Xx8JSwEoxqrkQO5c,0.277,0.864,0.346,0.00521,0.0514,0.7847,1.0,0.0365,0.52582,0.964
77,4ZKGarvWsSOruOaw40cFNz,0.0136,0.71,0.674,1.73e-05,0.0366,0.9101166666666667,1.0,0.0352,0.620165,0.7
78,08QLNLM2Ops9H4yWDBfcPt,0.242,0.582,0.961,0.000472,0.0891,0.86485,1.0,0.0592,0.6698999999999999,0.823
79,373yGkNo74RZgmQgTiR8xK,0.944,0.761,0.103,0.0,0.127,0.7172666666666667,1.0,0.0416,0.57022,0.53
80,3jpeI1goQHPIwwCMxrLrwx,0.413,0.641,0.721,7.15e-06,0.246,0.8868666666666667,0.0,0.0451,0.33527500000000005,0.753
81,2oezpnnea1VXHpJEbqnBhw,0.0777,0.378,0.682,2.83e-06,0.0573,0.8295333333333333,1.0,0.124,0.926365,0.89
82,69EILuL34ggLWQsa626bes,0.125,0.574,0.96,2.27e-05,0.23,0.9865,0.0,0.0455,0.52504,0.65
83,10vkYRKw6Jjr7try1ir50G,0.339,0.772,0.397,0.00541,0.0753,0.8569166666666667,1.0,0.0391,0.48982,0.617
84,4NRQwaks9r58tTDvr4iEyv,0.12,0.75,0.444,3.69e-06,0.118,0.8561666666666666,1.0,0.0403,0.559595,0.849
85,4pNiE4LCVV74vfIBaUHm1b,0.16,0.588,0.568,0.0,0.0792,0.8372333333333333,1.0,0.0672,0.53469,0.952
86,12w6nPwHLEwgdvJu3vHoRF,0.32,0.858,0.465,0.000604,0.0753,0.7761,1.0,0.0729,0.589805,0.703
87,2iXcvnD3d1gfLBum0cE5Eg,0.793,0.555,0.658,0.0,0.118,0.9355666666666667,1.0,0.0541,0.9241750000000001,0.937
88,0pvA063uNyGQFp7DNtmk0P,0.104,0.59,0.659,6.56e-06,0.356,0.83885,1.0,0.0697,0.40100499999999994,0.965
89,2vLaES21zwbX1Rnmj56Bbb,0.175,0.593,0.791,0.0,0.0976,0.8550333333333333,0.0,0.068,0.5614750000000001,0.63
90,5r2cbcTE0HhvRO2avP8GAh,0.481,0.675,0.681,0.0232,0.225,0.8757,1.0,0.0364,0.48721,0.604
91,5P11rW6aJErF37MTfRZS31,0.792,0.696,0.547,0.0,0.155,0.9007666666666667,0.0,0.169,0.36601500000000003,0.623
92,2oZmMp5M6L0Rh7G84Um2tF,0.221,0.721,0.567,0.0,0.465,0.8414,1.0,0.0389,0.583215,0.914
93,1XvCs8az0V297Ex0I9VAPu,0.362,0.748,0.719,0.139,0.114,0.8138,0.0,0.0421,0.53981,0.737
94,4mumFsUDQXpQts1Y7Zjw5H,0.119,0.665,0.859,0.0,0.0769,0.9244666666666667,1.0,0.0671,0.616935,0.639
95,1GY8zOFi8rC39xXnD0tKO8,0.668,0.678,0.544,9.62e-06,0.103,0.8422000000000001,0.0,0.0326,0.613675,0.963
96,2g2GkH3vZHk4lWzBjgQ6nY,0.627,0.691,0.507,0.0,0.457,0.8295,1.0,0.0343,0.64259,0.885
97,28285KFbyCq8sJofn58qlD,0.186,0.743,0.572,1.44e-05,0.163,0.83955,1.0,0.0493,0.61329,0.675
98,676Rf0qIOh2gKNEl9TnCOx,0.404,0.59,0.737,0.0,0.108,0.9022166666666667,1.0,0.0384,0.66483,0.877
99,0DcrhZ12WcCqruCs8ibXSf,0.633,0.681,0.373,0.00113,0.0751,0.78,1.0,0.0568,0.617115,0.623
